Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images,CITY,X,Y
1/10/2014 23:50,Napa,CA,USA,Circle,4 minutes,Bright orange circular object seen flying SE to NW for minutes before suddenly disappearing.,1/16/2014,,Napa,-122.28541,38.29911
12/7/2013 22:00,Napa,CA,USA,Light,5 minutes,4-5 lights flying slowly in a straight line.,12/12/2013,,Napa,-122.28541,38.29911
11/4/2013 19:00,Napa,CA,USA,Circle,30 seconds,"Three flying objects in a row, red and green lights.",11/11/2013,,Napa,-122.28541,38.29911
9/9/2013 22:00,Napa,CA,USA,Other,hour,"Napa UFO,",9/30/2013,,Napa,-122.28541,38.29911
7/2/2013 16:00,Napa,CA,USA,Fireball,15 minutes,I was out side around 3:40 am and i seen two orange red dots or balls one i couldnt see for a while.,7/3/2013,,Napa,-122.28541,38.29911
6/8/2013 20:25,Napa,CA,USA,Sphere,1:00,Yellow/Orange glowing sphere sighted by 4 people over Napa CA,7/3/2013,,Napa,-122.28541,38.29911
2/11/2013 20:31,Napa,CA,USA,Light,8 minutes,2 Crafts were moving slowly along the top of the hill heading from north to south. One craft continued south while the other stopped ov,2/14/2014,,Napa,-122.28541,38.29911
10/26/2012 6:10,Napa,CA,USA,Circle,20 to 30 seconds,"Two craft side by side, from north to south pulsing red then green circular light, 4 pulses total.",10/30/2012,,Napa,-122.28541,38.29911
8/12/2011 3:00,Napa,CA,USA,Light,north,"I was looking up to the sky to the east and I saw some kind of craft flying super high in the sky,came from the south to the north. It",8/5/2012,,Napa,-122.28541,38.29911
1/21/2011 18:45,Napa,CA,USA,Triangle,15 seconds,Triangle shape with orange white lights moved directly above me while driving.,3/10/2011,,Napa,-122.28541,38.29911
12/30/2010 6:30,Napa,CA,USA,Circle,4 minutes,Flashing light in the sky outside my bedroom window. Circular in shape & lights falshed as it spun.,2/18/2011,,Napa,-122.28541,38.29911
6/20/2010 18:40,Napa,CA,USA,Sphere,5 min.,Small hovering bright light seen in the evening sky.,6/23/2010,,Napa,-122.28541,38.29911
12/1/2009 22:55,Napa,CA,USA,Light,5 minutes,Light observed hovering over Napa and then dropping something before disappearing.,12/12/2009,,Napa,-122.28541,38.29911
8/17/2008 3:30,Napa,CA,USA,Light,5 to 7 minutes,"Orange light vanishes, followed by sonic boom.",10/31/2008,,Napa,-122.28541,38.29911
8/12/2008 23:59,Napa,CA,USA,Light,1 minute,"Intense blue lights, disturbing guttural noises.",10/31/2008,,Napa,-122.28541,38.29911
3/26/2008 21:07,Napa,CA,USA,Triangle,3 minutes,Sighted two silent fast moving triangular craft with lights moving south to north over Napa California on 03-26-08.,3/31/2008,,Napa,-122.28541,38.29911
2/25/2008 19:30,Napa,CA,USA,Light,3-5 minutes,Bright orange light drifted across the sky.,3/4/2008,,Napa,-122.28541,38.29911
8/2/2007 22:00,Napa,CA,USA,Light,1-2 Minutes,UFO over Lake Berryessa.,8/14/2007,,Napa,-122.28541,38.29911
9/16/2006 9:00,Napa,CA,USA,Fireball,3-5 Min,"Fireball across the napa sky around 9pm, looked like an airliner on fire but afdter checking nothing reported",10/30/2006,,Napa,-122.28541,38.29911
10/30/2005 19:30,Napa,CA,USA,Fireball,momentary,"Falling fireball ended in lightning-like flash to north of Napa, CA 10/30/2005 19:30 PST",11/3/2005,,Napa,-122.28541,38.29911
10/1/2005 20:30,Napa,CA,USA,Unknown,20 minutes,Dim Flapping Object in Napa Sky October 1st,10/11/2005,,Napa,-122.28541,38.29911
3/24/2005 23:58,Napa,CA,USA,Fireball,60 seconds,"Hello, Around Thursday 1am. I witnessed a large bright ball of orange red that was traveling in a left to right fashion. It was in the",5/11/2005,,Napa,-122.28541,38.29911
2/6/2005 23:57,Napa,CA,USA,Light,3 minutes,"Orange light slowly travels across the sky and rapidly ejects smaller lights downward from it, before disappearing.",2/8/2005,,Napa,-122.28541,38.29911
3/15/2004 22:00,Napa,CA,USA,Triangle,10 seconds,It was a triangle shape with 5 white lights and it made a sound like hi-tech jet.,6/18/2004,,Napa,-122.28541,38.29911
12/15/2003 18:15,Napa,CA,USA,Circle,30minutes,"At 6:00 pm, an unidentified ""object"" was shining very brightly in the western portion of the sky, more in a southerly direction to wher",12/19/2003,,Napa,-122.28541,38.29911
11/23/2003 22:00,Napa,CA,USA,Unknown,less than 5 minutes,"what seemed to be a burning triangle shape, no noise, burning pieces falling from it , no explosion,just red debris falling",11/26/2003,,Napa,-122.28541,38.29911
1/23/2003 23:15,Napa,CA,USA,Changing,3 seconds,Orange glowing glob of light shifting shapes like a lava lamp one night while driving.,9/28/2003,,Napa,-122.28541,38.29911
1/15/2003 19:30,Napa,CA,USA,Chevron,6 seconds,Dark chevron shape zooming across the night sky with no lights on it.,9/28/2003,,Napa,-122.28541,38.29911
7/6/2002 21:00,Napa,CA,USA,Fireball,,it looked like a slug on fire in the sky,7/26/2002,,Napa,-122.28541,38.29911
7/1/2002 22:00,Napa,CA,USA,Changing,5 min,"The object appeared to be rectangular with fire under it, then rose very high and appeared round and on fire.",7/26/2002,,Napa,-122.28541,38.29911
6/29/2002 10:50,Napa,CA,USA,Sphere,40 seconds,"UFO's over Napa, Ca. sky.",7/1/2002,,Napa,-122.28541,38.29911
2/9/2002 15:30,Napa,CA,USA,Cigar,15 seconds,White wingless object seen flying above Napa California,2/22/2002,,Napa,-122.28541,38.29911
12/10/2001 23:40,Napa,CA,USA,Light,5-10 Seconds,"Single green fireball type object, hitting the ground north of Napa, CA.",1/11/2002,,Napa,-122.28541,38.29911
9/29/2000 1:20,Napa,CA,USA,Sphere,5 Minutes,Observed a bronze or amberish orb 1000 ft. up hovering over a residential area for appx 3 mins and then it moved away.,12/2/2000,,Napa,-122.28541,38.29911
9/28/1995 21:00,Napa,CA,USA,,,"Woman repts. seeing obj. hovering in sky to W of Napa. Claims ""it blew up into 5 pieces."" Obj. turquoise, w/ tower. (Unconfirmed.)",11/2/1999,,Napa,-122.28541,38.29911
8/20/1994 20:00,Napa,CA,USA,Light,2 seconds,Bright light becomming glowing oval white light with two multi-colored lights zipping by at high rate of speed.,9/28/2003,,Napa,-122.28541,38.29911
6/26/1988 16:00,Napa,CA,USA,Chevron,5 seconds,Chevron-slowly flying from SE to NW reminded me of a stealth plane with the edges in red-orange flames. Rest of object was cloaked (in,2/27/2000,,Napa,-122.28541,38.29911
6/16/1979 23:30,Napa,CA,USA,Triangle,10 minutes,Triangular UFO SIghting Napa County Summer 1979 (on the way to Lake Berryessa),4/16/2005,,Napa,-122.28541,38.29911
6/11/1977 20:00,Napa,CA,USA,Disk,30 minutes,I Also spotted one with the same three witnesses on 1981 at the Napa fairgrounds while Sammy Hagar performed,4/17/2015,,Napa,-122.28541,38.29911
6/6/1977 19:00,Napa,CA,USA,Disk,1 hour,flying saucer had landed on a driveway then went straight up into a pinpoint in one second,2/22/2005,,Napa,-122.28541,38.29911
6/1/1974,Napa,CA,USA,Cigar,5 min,"It was early evening, I was eight years old playing down the street (MacCloud St.) at my friends house when an adult nieghbor started p",1/10/2009,,Napa,-122.28541,38.29911
8/3/1969 14:00,Napa,CA,USA,Sphere,3-4 minutes,"Two spheres or disks flying together over Solano County, Ca.",1/5/2016,,Napa,-122.28541,38.29911
6/10/1950,Napa,CA,USA,Disk,2 minutes,Saw a circular craft approximately 30 foot in diameter. It was glowing a green/purple rather subdued. I did not like the color. It h,12/12/2013,,Napa,-122.28541,38.29911
8/10/1999 1:00,Napa (near),CA,USA,Other,8 minutes,"It was approximately 1 a.m. and I was returning from my office in Napa with a friend, heading West on Hwy 121. The evening was rather d",3/16/2000,,Napa,-122.28541,38.29911
5/9/2006 3:15,NAS Lemoore,CA,USA,Light,10 mins,Strange light In NAS Lemoore airspace.,5/15/2006,,NAS Lemoore,-119.78637,36.30101
11/30/2017 22:20,National City,CA,USA,Fireball,3 minutes,Moving left to right and lining up in a straight line then moving again then separated at the end and one by one disappeared.,12/4/2017,,National City,-117.10558,32.67218
2/15/2017 22:00,National City,CA,USA,Light,>5-10 minutes,Three lights floating in the sky.,2/17/2017,,National City,-117.10558,32.67218
12/10/2014 18:45,National City,CA,USA,Triangle,~1 minute,"I had a sighting on 12-10-14 in National City, California. It was a perfect triangle covered with lights across the whole bottom. It",12/18/2014,,National City,-117.10558,32.67218
12/4/2011 3:05,National City,CA,USA,Oval,10,"Orange light, oval in shape.",1/12/2012,,National City,-117.10558,32.67218
1/3/2011 22:40,National City,CA,USA,Fireball,5 min,Fireball looking object floated over national city then dissapeared,1/5/2011,,National City,-117.10558,32.67218
1/1/2010 0:20,National City,CA,USA,Formation,25 mintutes,3 red lights over the mountains in Eastern San Diego,2/14/2010,,National City,-117.10558,32.67218
3/23/2007 20:00,National City,CA,USA,Sphere,Unknown,Red Orbs in San Deigo!,4/27/2007,,National City,-117.10558,32.67218
1/28/2003 17:00,National City,CA,USA,Unknown,60 sec,strange lights over san diego,3/11/2003,,National City,-117.10558,32.67218
1/17/2003 23:35,National City,CA,USA,,10 sec,"i was at the kitchen ,,then i heard a strange sound,.sounded like an UFO hovering on the top of our roof,.n all of a sudden,. all of ou",3/11/2003,,National City,-117.10558,32.67218
12/10/2014 18:45,National City (Palm Ave.),CA,USA,Triangle,~1 minute,I am resending this as I did not state that the triangle was only about 100 feet overhead and that this event happened on Palm Ave. On,9/25/2015,,National City,-117.10558,32.67218
11/20/2008 6:00,National City/San Diego,CA,USA,Light,20 seconds,Three bright lights in the early morning San Diego sky.,1/10/2009,,National City,-117.10558,32.67218
7/20/2010 1:32,National Forest,CA,USA,Diamond,15 minutes,"3 objects fyling north bound got to within 1000ft of them, Looked to be glowing silver orbs dripping metal as they spun around.",7/28/2010,,National Forest,4.324178601,50.81406084
9/2/2004 2:00,National Park,CA,USA,Light,1 minute,Three smart bright white lights,10/30/2006,,National Park,-75.17981,39.86583
8/21/2011 9:30,Natomas,CA,USA,Other,10 minutes,"One blue, one white boomerang shaped crafts flying around each other all over the sky.",10/10/2011,,Natomas,45.04378,-25.23987
4/1/2011 20:30,Natomas,CA,USA,Light,10-20 seconds,Saw a quick graceful moving object with a line of lights (mostly bright blue) that turned on and off quickly. Object disappeared.,4/3/2011,,Natomas,45.04378,-25.23987
8/3/2010 21:05,Naval weapons base Fallbrook,CA,USA,Oval,4minutes,Elongated object with 7 white lights,8/24/2010,,Naval weapons base Fallbrook,-117.25324,33.38466
10/27/2022 19:09,Near San Diego,CA,USA,Triangle,Few seconds,Pulsating triangle,12/22/2022,,Near San Diego,-117.16171,32.71568
10/8/2015 5:00,Near Woody,CA,USA,Circle,1 minute,We saw a red glowing ball/circular object moving slowly over the hills! This is actually the 2nd time I have seen it and it was app,10/16/2015,,Near Woody,-118.81341,35.71521
11/11/2022 20:23,Needles,CA,USA,Cigar,1 hour,"2008 ufo crash,in needles,I found the crash site,pieces of the ufo,and the pilot survived and is living in the desert 2 this day.,",12/22/2022,,Needles,-114.60447,34.83854
5/22/2021 21:47,Needles,CA,USA,Light,minutes long,String of lights moving west to east,7/31/2021,,Needles,-114.60447,34.83854
2/8/2019 22:50,Needles,CA,USA,Cigar,10-12 seconds,The Western sky it fell at an angle really low and lit up the sky and the color of it was like a neon green,2/14/2019,,Needles,-114.60447,34.83854
11/7/2015 18:00,Needles,CA,USA,Circle,5 minutes,White ball of light formed in the sky followed by a green beam. ((NUFORC Note: US Navy missile launch. PD)),11/12/2015,,Needles,-114.60447,34.83854
11/6/2014 22:30,Needles,CA,USA,Fireball,4 seconds,"Unknown falling object in Needles, CA.",11/14/2014,,Needles,-114.60447,34.83854
2/12/2013 21:30,Needles,CA,USA,Formation,5,"Floating red lights over Needles, CA.",8/30/2013,,Needles,-114.60447,34.83854
2/20/2007 13:00,Needles,CA,USA,Circle,15min,A very very white circle above contrails moving back and forth right to left for about 15 mins. Darted off towards northwest .,4/27/2007,,Needles,-114.60447,34.83854
4/17/2002 3:30,Needles,CA,USA,Circle,10 seconds,"I was driving west on I40, west of Needles, CA. about 3:30 am. There were many semi trucks on the road who probably saw this, too. It",5/14/2002,,Needles,-114.60447,34.83854
3/15/1981 0:00,Needles,CA,USA,Disk,30 minutes,Approximently early 1980- 1981 I was climbing the mountains west Needles CA. I heard over a CB radio that a ball of fire was coming ac,10/31/2008,,Needles,-114.60447,34.83854
9/18/2022 14:43,"Neenach (Northern, Los Angeles County)",CA,USA,Unknown,20 sec. or less.,"vanishing military fighter jet/s, saw was vastly high rate of speed at shockingly low altituide then vanished. in clear view",12/22/2022,,Neenach,-88.46173,44.18632
6/24/2019 16:30,Nevada,CA,USA,Disk,90 minutes,"During drops of chem trails, saucer appeared. Near Pyramid Lake. Proceeding towards N passed susanville. ((anonymous report))",6/27/2019,,Nevada,-94.35903,37.83722
2/8/2020 5:45,Nevada city,CA,USA,Oval,5 minutes,"30 UFO's in a uniform line over the Nor-Cal pre-dawn sky, 02/08/2020",2/13/2020,,Nevada City,-121.01916,39.26274
4/1/2012 20:00,Nevada City,CA,USA,Circle,,"I called my aunt & uncle in Nevada City, CA, at 8:40 pm on 04-01. ((NUFORC Note: Possibly Venus? PD))",4/18/2012,,Nevada City,-121.01916,39.26274
7/19/2010 22:22,Nevada City,CA,USA,Unknown,3 min,"My girlfriend and I witnessed a well lit craft that was completely silent, but appeared to be flying at speeds upward of 5 hundred MPH",7/28/2010,,Nevada city,-121.01916,39.26274
4/7/2006 0:05,Nevada City,CA,USA,Light,midnight to dawn,Night sky lit up like daytime.,5/15/2006,,Nevada City,-121.01916,39.26274
11/9/2004 1:30,Nevada City,CA,USA,Triangle,10 seconds,"looked to the north and saw three white lights in triangular form, moving in unison accross the sky.",12/3/2004,,Nevada City,-121.01916,39.26274
8/14/2000 1:30,Nevada City,CA,USA,Sphere,20 minutes,A red glow changing to blue green circular craft . This is the second idental spotted craft tonight 45 minutes apart.,8/19/2000,,Nevada City,-121.01916,39.26274
8/13/2000 23:30,Nevada City,CA,USA,Changing,20 minutes,"A red glow changing to blue green circular pattern coming from an object almost stationary , then shifting shapes rapidly",8/19/2000,,Nevada City,-121.01916,39.26274
7/1/1986 19:00,Nevada City,CA,USA,Disk,15 minutes,4 saucers follow cars then hover above Yuba River in Nevada City. Flashing circle of lights that hum under craft.,11/28/2007,,Nevada City,-121.01916,39.26274
8/12/1980 0:00,Nevada City,CA,USA,Egg,30 minutes/30 seconds?,Possible abduction.,1/5/2016,,Nevada City,-121.01916,39.26274
3/4/1999 18:55,Nevada City/North San Juan (between),CA,USA,Light,5 min,"saw a light in the west surrounded by haze like a comet, then the haze got bigger and bigger, then the light dissapeared leaving a big",4/2/1999,,"Nevada City, North San Juan",-121.10418,39.37004
8/13/2007 12:20,New Castle,CA,USA,Sphere,2 minutes,8/13/07 Silver Spheres seen on Hyway 193 New Castle Calif. 12:20pm,10/8/2007,,New Castle,-80.34724,41.00197
9/12/1992 21:45,New Idria,CA,USA,Changing,2 hours +,"On approx. September 12 of 1992(a Monday, Tues. or Wednes.) I was at home alone finishing dinner when I heard my pack of dogs start up",5/24/2005,,New Idria,-120.67434,36.4169
8/29/1991 20:30,New Idria,CA,USA,Triangle,150 minutes,Two silent perfect equilateral triangle craft observed for atleast 150 minutes at New Idria CA.,5/24/2005,,New Idria,-120.67434,36.4169
7/10/1984 22:30,New Pine Creek,CA,USA,Light,1 hour + ???,White light moving W to E to Big Dipper. Hung there until it disappeared,3/19/2009,,New Pine Creek,-120.29808,41.99385
9/22/2006 6:45,New York City (Manhattan),CA,USA,Unknown,30 seconds,"I saw an object flying extremely fast over Manhattan going north west at 6:45 am. I could not see a shape, just a ripple in the sky.",11/28/2007,,New York City,-74.00712,40.71454
2/4/2021 2:00,Newark,CA,USA,Light,1 1/2 hrs,Seen 3 lights zig zagging in the night sky.,3/2/2021,,Newark,-74.17421,40.73197
8/14/2009 8:41,Newark,CA,USA,Disk,5 minutes,it was spinning and the lights were red and yellow on them. half was yellow and half was Black. Red light on top. and travled spinning,8/27/2009,,Newark,-74.17421,40.73197
4/15/2009 23:00,Newark,CA,USA,Triangle,30 seconds,Orange Triangle shaped craft,7/4/2012,,Newark,-74.17421,40.73197
4/18/2008 21:35,Newark,CA,USA,Disk,2 minutes,UFO spotted near Fremont CA,6/12/2008,,Newark,-74.17421,40.73197
4/15/2008 20:08,Newark,CA,USA,Fireball,3 seconds,Bright light moving in sky for about 3 seconds before burning out?,6/12/2008,,Newark,-74.17421,40.73197
6/1/2004 11:00,Newark,CA,USA,Rectangle,seconds,San Francisco Bay Area southwest and about 80 degrees above horizon.,6/18/2004,Yes,Newark,-74.17421,40.73197
4/24/2003 21:04,Newark,CA,USA,Other,10 seconds,"Never saw anything like it - If it's military (ours) is decades ahead of ""known"" technology!",4/27/2003,,Newark,-74.17421,40.73197
12/19/2001 9:11,Newark,CA,USA,Unknown,15 min,Bright remoted object at same location; brightness changed several times,1/11/2002,,Newark,-74.17421,40.73197
11/30/2000 23:21,Newark,CA,USA,Triangle,??,it had a lot of lights and it was triangle shaped. it kept moving back and forth in the sky and when it dissapeared it faded away. the,12/9/2000,,Newark,-74.17421,40.73197
7/19/1997 17:30,Newark to San Leandro,CA,USA,Other,20 minutes,"While during commute in fall of 1997 or 1998 on my north bound commute between San Jose and Sanleandro, California, I witness a drizzle",4/27/2004,,Newark to San Leandro,-122.15856,37.72832
11/11/2019 19:00,Newberry Springs,CA,USA,,2 minutes,"String of white lights over Southern California. ((NUFORC Note: Cluster of ""Starlink"" satellites. PD))",12/1/2019,,Newberry Springs,-116.69345,34.82914
